,text,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,pos_prop_ADJ,pos_prop_ADP,pos_prop_ADV,pos_prop_AUX,pos_prop_CCONJ,pos_prop_DET,pos_prop_INTJ,pos_prop_NOUN,pos_prop_NUM,pos_prop_PART,pos_prop_PRON,pos_prop_PROPN,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_SYM,pos_prop_VERB,pos_prop_X,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences
0,Legislation making it harder for consumers to erase their debts in bankruptcy court won overwhelming House approval in March .,58.42368421052632,9.830526315789477,,13.915789473684212,14.346842105263157,15.44631578947368,45.315789473684205,5.0,0.4223172849610808,1.5254924637229113,0.07627462318614556,,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.05,0.1,0.1,0.05,0.05,0.0,0.15,0.0,2.65,0.0,0.35,0.0,True,6.0,0.95,5.35,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.578947368421052,5.0,3.0316885945083514,19.0,19.0,0.0,1.5263157894736843,1.0,0.8806947647727111,19,18,0.9473684210526315,107,1
0,"The Nasdaq composite index increased 10.73 , or 0.7 percent , to 1,514.77 .",64.9245454545455,6.936363636363637,,8.036363636363637,9.332727272727272,13.047272727272727,47.36363636363637,4.0,0.47833706329146897,1.6133892060202062,0.11524208614430044,,,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.21428571428571427,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.07142857142857142,0.0,2.7857142857142856,0.0,0.42857142857142855,0.0,False,3.0,0.5714285714285714,4.428571428571429,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.363636363636363,5.0,2.5324342322152944,11.0,11.0,0.0,1.5454545454545454,1.0,0.6555547773570889,11,11,1.0,62,1
0,But he added group performance would improve in the second half of the year and beyond .,79.5575,6.137499999999999,,8.9,7.470625000000002,8.442499999999995,28.5,2.0,0.5734678938268607,1.7744098589715505,0.10437705052773827,,,0.058823529411764705,0.17647058823529413,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.23529411764705882,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,2.5294117647058822,0.0,0.4117647058823529,0.0,True,9.0,0.9411764705882353,4.235294117647059,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.4375,4.0,2.262983373778959,16.0,16.0,0.0,1.3125,1.0,0.582961190818051,16,15,0.9375,72,1
0,He told The Sun newspaper that Mr. Hussein 's daughters had British schools and hospitals in mind when they decided to ask for asylum .,69.46391304347827,9.284347826086957,,12.678260869565218,12.186521739130434,10.523478260869563,53.434782608695656,7.0,0.5374198253291358,1.7115849718219303,0.06846339887287721,,,0.04,0.08,0.0,0.0,0.04,0.04,0.0,0.24,0.0,0.08,0.08,0.12,0.04,0.08,0.0,0.16,0.0,3.12,0.0,0.48,0.0,True,11.0,0.96,4.44,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.695652173913044,4.0,2.3113102365220892,23.0,23.0,0.0,1.3478260869565217,1.0,0.6330530338504796,23,23,1.0,111,1
0,"Gyorgy Heizler , head of the local disaster unit , said the coach was carrying 38 passengers .",61.890000000000015,8.353333333333339,,11.333333333333336,9.306000000000001,11.23466666666667,41.66666666666667,4.0,0.663851776661296,1.942259093272397,0.10790328295957761,,,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.2777777777777778,0.05555555555555555,0.0,0.0,0.1111111111111111,0.16666666666666666,0.0,0.0,0.1111111111111111,0.0,2.388888888888889,0.0,0.4444444444444444,0.0,True,4.0,0.7777777777777778,4.277777777777778,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.933333333333334,4.0,2.322833518691246,15.0,15.0,0.0,1.5333333333333334,1.0,0.7180219742846006,15,14,0.9333333333333333,77,1
0,Rudder was most recently senior vice president for the Developer & Platform Evangelism Business .,43.963076923076954,10.356923076923078,,11.353846153846156,14.416923076923077,18.56,59.15384615384615,6.0,0.31833614823059825,1.3748383330339082,0.09165588886892721,,,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.0,True,4.0,0.8666666666666667,5.533333333333333,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.230769230769231,6.0,2.485460680215925,13.0,13.0,0.0,1.7692307692307692,2.0,0.696568087549032,13,13,1.0,83,1
0,"As well as the dolphin scheme , the chaos has allowed foreign companies to engage in damaging logging and fishing operations without proper monitoring or export controls .",37.27576923076927,14.51923076923077,,15.015384615384617,17.293846153846154,15.175384615384615,68.3076923076923,11.0,0.722849798023081,2.060296280660802,0.07358201002360007,,,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.32142857142857145,0.0,0.03571428571428571,0.0,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,3.0357142857142856,0.0,0.35714285714285715,0.0,True,11.0,0.9285714285714286,5.142857142857143,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.461538461538462,6.0,2.5454449396575844,26.0,26.0,0.0,1.6923076923076923,1.5,0.8668790515065111,26,24,0.9230769230769231,144,1
0,"Sheena Young of Child , the national infertility support network , hoped the guidelines would lead to a more "" fair and equitable "" service for infertility sufferers .",48.525000000000034,12.453333333333333,,16.266666666666666,16.8675,15.796666666666656,61.5,9.0,0.9938606423939181,2.7016444479120043,0.093160153376276,,,0.13793103448275862,0.10344827586206896,0.0,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.0,0.2413793103448276,0.0,0.0,0.0,0.10344827586206896,0.1724137931034483,0.0,0.0,0.06896551724137931,0.0,3.310344827586207,0.0,0.4827586206896552,0.0,True,9.0,0.8275862068965517,4.793103448275862,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.583333333333333,5.0,2.8565227501671018,24.0,24.0,0.0,1.5833333333333333,1.0,0.9537935951882998,24,22,0.9166666666666666,139,1
0,""" I think you 'll see a lot of job growth in the next two years , "" he said , adding the growth could replace jobs lost .",95.2117391304348,5.693043478260872,,9.200000000000001,7.476521739130433,4.643478260869564,27.347826086956523,1.0,1.0379015955884043,2.823286397479777,0.09735470336137163,,,0.034482758620689655,0.06896551724137931,0.0,0.06896551724137931,0.0,0.10344827586206896,0.0,0.20689655172413793,0.034482758620689655,0.0,0.10344827586206896,0.0,0.1724137931034483,0.0,0.0,0.20689655172413793,0.0,2.6551724137931036,0.0,0.41379310344827586,0.0,True,13.0,0.8275862068965517,3.206896551724138,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.6956521739130435,3.0,1.5998582167803563,23.0,23.0,0.0,1.0434782608695652,1.0,0.20393111999232302,23,21,0.9130434782608695,93,1
0,"The new Finder puts a user 's folders , hard drive , network servers , iDisk and removable media in one location , providing one-click access .",57.605000000000004,10.690000000000001,,12.436363636363637,12.905909090909084,11.987272727272725,49.272727272727266,6.0,0.8893740408654486,2.4336058366134465,0.08391744264184299,,,0.10344827586206896,0.034482758620689655,0.0,0.0,0.034482758620689655,0.06896551724137931,0.0,0.27586206896551724,0.06896551724137931,0.034482758620689655,0.0,0.06896551724137931,0.20689655172413793,0.0,0.0,0.10344827586206896,0.0,4.172413793103448,0.0,0.4827586206896552,0.0,True,7.0,0.7931034482758621,4.0344827586206895,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.954545454545454,5.0,2.163273460780144,22.0,22.0,0.0,1.5,1.0,0.6571287406727709,22,21,0.9545454545454546,117,1
0,"But tropical storm warnings and watches were posted today for Haiti , western portions of the Dominican Republic , the southeastern Bahamas and the Turk and Caicos islands .",47.037307692307735,13.157692307692308,,16.553846153846155,17.293846153846154,15.175384615384615,64.46153846153847,10.0,0.9881140389701439,2.6861636921621184,0.09262633421248684,,,0.10344827586206896,0.06896551724137931,0.0,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.0,0.20689655172413793,0.0,0.0,0.0,0.20689655172413793,0.10344827586206896,0.0,0.0,0.034482758620689655,0.0,3.0344827586206895,0.0,0.41379310344827586,0.0,True,10.0,0.896551724137931,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.461538461538462,5.0,2.4531105721695345,26.0,26.0,0.0,1.5769230769230769,1.0,0.7428156890703064,26,22,0.8461538461538461,145,1
0,A federal magistrate in Fort Lauderdale ordered him held without bail .,64.9245454545455,6.936363636363637,,15.309090909090907,9.332727272727272,13.047272727272727,56.45454545454545,5.0,0.20512819116011902,1.2276824329117049,0.10230686940930873,,,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,1.75,0.0,0.5,0.0,True,4.0,0.9166666666666666,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.363636363636363,4.0,2.9005556606443306,11.0,11.0,0.0,1.5454545454545454,1.0,0.8907235428302466,11,11,1.0,60,1
0,A BMI of 25 or above is considered overweight ; 30 or above is considered obese .,90.09000000000002,4.420000000000002,,6.0,5.852,6.9226666666666645,35.0,3.0,0.36457679422258915,1.439904503280615,0.0847002648988597,,,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,2.176470588235294,0.0,0.5294117647058824,0.0,True,8.0,0.7647058823529411,3.823529411764706,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.2,2.0,3.145366963222787,15.0,15.0,0.0,1.2,1.0,0.4,15,11,0.7333333333333333,65,1
0,"Six months ago , the IMF and Argentina struck a bare-minimum $ 6.8-billion debt rollover deal that expires in August .",72.72000000000003,8.333333333333332,,12.20952380952381,10.152857142857144,9.110476190476192,44.80952380952381,5.0,0.6544596165488766,1.9241024832528417,0.07696409933011367,,,0.04,0.04,0.04,0.0,0.04,0.08,0.0,0.2,0.12,0.0,0.04,0.12,0.16,0.0,0.04,0.08,0.0,3.32,0.0,0.44,0.0,True,6.0,0.76,3.92,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.476190476190476,4.0,2.2172279479662507,21.0,21.0,0.0,1.3333333333333333,1.0,0.642416074439621,21,21,1.0,98,1
0,"Inhibited children tend to be timid with new people , objects , and situations , while uninhibited children spontaneously approach them .",42.86500000000001,11.752222222222223,,13.866666666666667,16.876666666666672,19.14222222222222,62.44444444444444,8.0,0.7140041322983463,2.042151956092742,0.09282508891330644,,,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.22727272727272727,0.0,0.045454545454545456,0.045454545454545456,0.0,0.18181818181818182,0.045454545454545456,0.0,0.09090909090909091,0.0,3.4545454545454546,0.0,0.5,0.0,True,6.0,0.8181818181818182,5.2727272727272725,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.222222222222222,5.5,3.119037521692934,18.0,18.0,0.0,1.7222222222222223,1.5,0.8695819912499182,18,17,0.9444444444444444,116,1
0,"I wanted to bring the most beautiful people into the most beautiful building , he said Sunday inside the Grand Central concourse .",64.66285714285716,9.457142857142859,,12.20952380952381,12.84428571428571,12.470476190476191,44.80952380952381,5.0,0.7904098925731868,2.2042997672105717,0.09583912031350313,,,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.0,0.0,0.13043478260869565,0.0,0.13043478260869565,0.0,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.0,0.0,0.13043478260869565,0.0,2.739130434782609,0.0,0.43478260869565216,0.0,True,9.0,0.9130434782608695,4.695652173913044,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0476190476190474,5.0,2.3396416183882374,21.0,21.0,0.0,1.4285714285714286,1.0,0.6598288790738581,21,17,0.8095238095238095,108,1
0,"The broad Standard & Poor 's 500 < .SPX > fell 10.75 points , or 1.02 percent , to 1,039.32 .",95.42,3.9250000000000007,,6.4,6.293125,6.972499999999997,34.75,3.0,0.5188299544511846,1.6800607516389232,0.08000289293518682,,,0.047619047619047616,0.047619047619047616,0.0,0.0,0.09523809523809523,0.047619047619047616,0.0,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.09523809523809523,0.14285714285714285,0.0,0.0,0.047619047619047616,0.09523809523809523,3.0476190476190474,0.0,0.42857142857142855,0.0,False,4.0,0.5238095238095238,3.4761904761904763,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.1875,4.0,2.1569292408421745,16.0,16.0,0.0,1.125,1.0,0.33071891388307384,16,16,1.0,73,1
0,"Duque will return to Earth Oct. 27 with the station 's current crew , U.S. astronaut Ed Lu and Russian cosmonaut Yuri Malenchenko .",60.634285714285724,10.019047619047623,,14.114285714285714,12.395714285714284,11.910476190476192,49.57142857142857,6.0,0.586572762644039,1.797816301601815,0.07490901256674229,,,0.08333333333333333,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,3.5833333333333335,0.0,0.5,0.0,True,6.0,0.875,4.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.9523809523809526,4.0,2.4971639242146466,21.0,21.0,0.0,1.4761904761904763,1.0,0.7315376902732008,21,21,1.0,108,1
0,"Singapore is already the United States ' 12th-largest trading partner , with two-way trade totaling more than $ 34 billion .",80.78500000000003,6.960000000000001,,8.0,11.884499999999996,11.825999999999997,55.0,7.0,0.5352516357214562,1.7078779512873041,0.06831511805149217,,,0.08,0.08,0.08,0.04,0.0,0.04,0.0,0.16,0.12,0.04,0.0,0.12,0.16,0.0,0.04,0.04,0.0,3.12,0.0,0.44,0.0,True,7.0,0.72,4.16,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.95,4.5,2.2017038856304,20.0,20.0,0.0,1.25,1.0,0.4330127018922193,20,20,1.0,104,1
0,"The largest gains were seen in prices , new orders , inventories and exports .",74.805,5.806666666666668,,8.133333333333333,8.5125,11.623333333333331,37.0,3.0,0.5060057073817978,1.6586528012880977,0.1105768534192065,,,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.06666666666666667,0.0,1.9333333333333333,0.0,0.5333333333333333,0.0,True,4.0,0.8,4.266666666666667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.083333333333333,4.5,2.3964673074247345,12.0,12.0,0.0,1.4166666666666667,1.0,0.8620067027323832,12,12,1.0,64,1
0,Trading in Loral was halted yesterday ; the shares closed on Monday at $ 3.01 .,77.81071428571428,5.884285714285717,,8.457142857142857,6.428571428571431,8.125714285714288,28.285714285714285,2.0,0.381264217321787,1.4641344039789927,0.09150840024868705,,,0.0,0.1875,0.0,0.0625,0.0,0.0625,0.0,0.1875,0.0625,0.0,0.0,0.125,0.125,0.0,0.0625,0.125,0.0,2.0,0.0,0.5625,0.0,True,5.0,0.75,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.428571428571429,4.5,2.2587697572631282,14.0,14.0,0.0,1.3571428571428572,1.0,0.6102859818083951,14,14,1.0,64,1
